
Level: target_lvl3
Time,Entropy
0.64,0.2488
1.64,0.3258
2.64,1.3857
3.64,0.7813
4.64,1.7929
5.64,0.6765
6.64,0.6043
7.64,0.0631
8.64,1.8601
9.64,0.6554
10.64,1.8728
11.64,1.9078
12.64,1.6729
13.64,1.8692
14.64,1.7187
15.64,1.5223
16.64,1.5987
17.64,1.9148
18.64,0.1638
19.64,0.5697
20.64,0.8843
21.64,0.2066
22.64,0.1038
23.64,0.219
24.64,0.2437
25.64,1.3832
26.64,1.4233
27.64,1.9902
28.64,0.3174
29.64,0.8487
30.64,1.4208
31.64,1.4735
32.64,0.7747
33.64,1.4058
34.64,1.4913
35.64,0.6775
36.64,0.7102
37.64,1.9995
38.64,0.7708
39.64,1.4303
40.64,1.0696
41.64,0.1824
42.64,0.237
43.64,1.0475
44.64,1.9701
45.64,1.4043
46.64,0.5497
47.64,1.4195
48.64,1.5647
49.64,1.8774
50.64,1.4708
51.64,1.3943
52.64,1.8187
53.64,0.6727
54.64,1.4469
55.64,1.215
56.64,1.91
57.64,1.8502
58.64,1.2692
59.64,1.0285
60.64,0.8568
61.64,0.8981
62.64,1.3103
63.64,0.8952
64.64,1.4901
65.64,1.3055
66.64,0.9075
67.64,0.157
68.64,1.9757
69.64,0.8263
70.64,1.1381
71.64,0.2873
72.64,0.8178
73.64,1.892
74.64,1.9287
75.64,1.9755
76.64,1.5646
77.64,0.0637
78.64,1.7554
79.64,0.7037
80.64,0.1374
81.64,0.0843
82.64,1.8044
83.64,1.2302
84.64,0.4928
85.64,0.8772
86.64,0.2443
87.64,0.4776
88.64,1.9955
89.64,0.1057
90.64,1.1169
91.64,0.6817
92.64,1.3225
93.64,0.003
94.64,1.2286
95.64,0.2058
96.64,0.5735
97.64,0.2178
98.64,1.3725
99.64,1.37
100.64,1.4948
101.64,0.2482
102.64,0.6812
103.64,0.9566
104.64,0.165
105.64,1.2522
106.64,1.4688
107.64,1.2083
108.64,0.1634
109.64,1.0251
110.64,0.5279
111.64,0.6242
112.64,0.766
113.64,0.2091
114.64,0.6965
115.64,1.1812
116.64,1.648
117.64,1.0249
118.64,1.2088
119.64,1.8893
