
Level: target_lvl1
Time,Entropy
0.92,0.8662
1.92,1.7279
2.92,1.4369
3.92,0.3131
4.92,1.4264
5.92,0.3576
6.92,1.0707
7.92,0.5603
8.92,0.5762
9.92,0.5718
10.92,0.7965
11.92,1.2324
12.92,1.5094
13.92,0.989
14.92,1.7056
15.92,1.1117
16.92,0.2744
17.92,0.4603
18.92,1.7593
19.92,1.7253
20.92,1.7228
21.92,0.4426
22.92,1.8013
23.92,0.2219
24.92,1.1796
25.92,0.9444
26.92,0.3114
27.92,1.7122
28.92,1.6779
29.92,0.1234
30.92,0.8674
31.92,1.253
32.92,1.3036
33.92,1.5484
34.92,0.3208
35.92,1.0648
36.92,1.6794
37.92,0.2159
38.92,0.1916
39.92,0.9598
40.92,1.4896
41.92,0.2607
42.92,0.0287
43.92,1.0516
44.92,0.4269
45.92,1.8903
46.92,1.5763
47.92,0.8784
48.92,0.0274
49.92,1.6139
50.92,0.089
51.92,1.2801
52.92,0.3542
53.92,0.2847
54.92,0.7321
55.92,0.6014
56.92,0.4369
57.92,1.3654
58.92,0.9339
59.92,0.5261
60.92,1.7593
61.92,1.2482
62.92,1.9381
63.92,1.1793
64.92,1.6677
65.92,1.1887
66.92,0.6508
67.92,1.1319
68.92,0.0469
69.92,0.6019
70.92,1.1232
71.92,0.6988
72.92,1.9875
73.92,0.661
74.92,1.4547
75.92,0.602
76.92,0.6535
77.92,1.019
78.92,0.5837
79.92,1.9577
80.92,0.875
81.92,1.3885
82.92,0.6795
83.92,0.0951
84.92,0.2267
85.92,1.421
86.92,0.2825
87.92,1.5595
88.92,1.2776
89.92,0.9109
90.92,1.6277
91.92,1.8345
92.92,0.3361
93.92,0.9717
94.92,0.6729
95.92,1.9508
96.92,1.922
97.92,1.3708
98.92,1.6484
99.92,0.4088
100.92,1.9068
101.92,0.1429
102.92,0.745
103.92,0.2041
104.92,0.0055
105.92,1.2785
106.92,0.7827
107.92,1.9637
108.92,1.7417
109.92,0.3589
110.92,0.1318
111.92,1.3124
112.92,0.7054
113.92,0.2335
114.92,0.669
115.92,0.6317
116.92,1.7157
117.92,0.4856
118.92,1.6704
119.92,0.864

Level: target_lvl2
Time,Entropy
0.26,1.6005
1.26,0.7626
2.26,1.1932
3.26,0.3997
4.26,1.6267
5.26,1.283
6.26,0.0907
7.26,0.7326
8.26,0.5721
9.26,1.0412
10.26,1.1261
11.26,1.6477
12.26,0.8017
13.26,0.3416
14.26,0.9927
15.26,1.9277
16.26,1.6514
17.26,0.4018
18.26,1.6821
19.26,1.3599
20.26,1.8484
21.26,0.7398
22.26,0.394
23.26,1.4762
24.26,1.6827
25.26,1.9551
26.26,0.2914
27.26,0.0756
28.26,1.0527
29.26,1.6795
30.26,1.6669
31.26,0.8142
32.26,0.8612
33.26,0.4129
34.26,1.6508
35.26,1.46
36.26,0.2256
37.26,1.45
38.26,1.9327
39.26,0.5022
40.26,1.9366
41.26,1.1734
42.26,0.3417
43.26,0.1274
44.26,0.7995
45.26,1.2058
46.26,0.0364
47.26,1.9233
48.26,0.2333
49.26,0.2577
50.26,1.297
51.26,1.0431
52.26,0.7749
53.26,1.7077
54.26,1.5717
55.26,1.5006
56.26,0.4718
57.26,0.4108
58.26,0.8808
59.26,1.1797
60.26,0.0268
61.26,0.5513
62.26,1.8339
63.26,1.3088
64.26,0.2838
65.26,0.4203
66.26,1.1657
67.26,0.9654
68.26,0.371
69.26,0.7797
70.26,1.8965
71.26,0.8757
72.26,1.5009
73.26,0.6489
74.26,0.5477
75.26,0.0558
76.26,0.2583
77.26,1.1677
78.26,1.4408
79.26,0.3645
80.26,1.7753
81.26,1.2256
82.26,0.1708
83.26,1.9485
84.26,1.716
85.26,0.9625
86.26,1.0661
87.26,0.826
88.26,1.7624
89.26,0.8157
90.26,0.9318
91.26,0.0227
92.26,1.9456
93.26,1.3298
94.26,0.631
95.26,0.3526
96.26,1.2147
97.26,0.6378
98.26,1.94
99.26,1.4014
100.26,0.0014
101.26,1.0173
102.26,1.0328
103.26,0.4779
104.26,0.0528
105.26,1.6983
106.26,0.4868
107.26,1.5168
108.26,1.4312
109.26,1.6135
110.26,0.7576
111.26,1.3688
112.26,1.5411
113.26,0.145
114.26,1.8841
115.26,0.4665
116.26,0.4726
117.26,0.4872
118.26,1.295
119.26,0.4723
