Time,Entropy
0.95,0.3411
1.95,0.6074
2.95,0.1409
3.95,0.6576
4.95,1.7012
5.95,1.9514
6.95,0.3215
7.95,0.3742
8.95,0.8089
9.95,1.3333
10.95,0.494
11.95,1.9094
12.95,0.2365
13.95,1.6971
14.95,0.7299
15.95,0.315
16.95,0.0467
17.95,0.0362
18.95,1.9974
19.95,1.3206
20.95,0.7583
21.95,0.3775
22.95,1.968
23.95,0.1889
24.95,1.5944
25.95,0.4522
26.95,0.0808
27.95,1.3216
28.95,0.8913
29.95,0.3096
30.95,0.9472
31.95,1.1287
32.95,0.7163
33.95,1.9727
34.95,0.9943
35.95,1.4474
36.95,0.5309
37.95,1.0811
38.95,1.3483
39.95,0.4981
40.95,1.3331
41.95,0.4432
42.95,1.3574
43.95,1.9524
44.95,1.5758
45.95,0.7206
46.95,0.5904
47.95,0.6987
48.95,1.5323
49.95,0.677
50.95,0.4958
51.95,0.7333
52.95,0.4806
53.95,0.0944
54.95,0.6025
55.95,0.623
56.95,1.0114
57.95,1.1034
58.95,0.36
59.95,0.0863
