Time,Entropy
0.94,1.7815
1.94,1.4369
2.94,0.1451
3.94,1.5336
4.94,0.9099
5.94,0.3191
6.94,1.9844
7.94,1.9386
8.94,0.4074
9.94,0.9712
10.94,1.729
11.94,1.9419
12.94,1.729
13.94,1.0469
14.94,1.9236
15.94,0.3967
16.94,0.5677
17.94,1.8164
18.94,1.708
19.94,0.9457
20.94,1.7853
21.94,1.4719
22.94,1.896
23.94,0.4742
24.94,1.0454
25.94,0.1548
26.94,0.4772
27.94,1.9919
28.94,0.9397
29.94,0.0172
30.94,0.124
31.94,0.4523
32.94,0.9288
33.94,1.2901
34.94,0.7142
35.94,0.5181
36.94,0.8173
37.94,0.3216
38.94,1.3984
39.94,1.3755
40.94,1.6773
41.94,0.1892
42.94,1.7059
43.94,0.3413
44.94,0.6716
45.94,0.8657
46.94,1.498
47.94,0.1836
48.94,1.7331
49.94,1.692
50.94,1.186
51.94,0.4126
52.94,1.5345
53.94,1.275
54.94,1.5148
55.94,0.2472
56.94,1.9272
57.94,1.9764
58.94,0.0872
59.94,1.5776
