
Level: target_lvl3
Time,Entropy
0.1,1.1522
1.1,0.3758
2.1,0.125
3.1,1.3537
4.1,1.8302
5.1,0.7202
6.1,0.5649
7.1,0.873
8.1,0.2843
9.1,0.9156
10.1,0.6716
11.1,0.3657
12.1,1.1674
13.1,0.9445
14.1,1.3523
15.1,0.7416
16.1,0.7046
17.1,1.5619
18.1,1.5372
19.1,1.2438
20.1,0.3767
21.1,0.8812
22.1,0.4048
23.1,1.2904
24.1,1.5313
25.1,1.6162
26.1,0.2221
27.1,1.6186
28.1,1.0421
29.1,1.1504
30.1,0.7296
31.1,1.6817
32.1,0.0731
33.1,1.8872
34.1,0.2718
35.1,0.8106
36.1,0.8855
37.1,0.3014
38.1,0.0782
39.1,1.2233
40.1,0.1829
41.1,1.4757
42.1,1.5594
43.1,0.5416
44.1,0.9133
45.1,1.9574
46.1,1.0654
47.1,1.4464
48.1,1.9456
49.1,1.9511
50.1,0.2531
51.1,1.2873
52.1,1.1987
53.1,1.416
54.1,1.2473
55.1,1.2298
56.1,0.7179
57.1,1.8269
58.1,0.185
59.1,1.6425
60.1,0.6329
61.1,1.4451
62.1,0.8385
63.1,0.4922
64.1,0.6877
65.1,0.1396
66.1,0.3397
67.1,1.2239
68.1,1.9126
69.1,1.0084
70.1,1.5018
71.1,0.5553
72.1,1.8196
73.1,1.5258
74.1,1.9668
75.1,0.743
76.1,1.6198
77.1,1.0538
78.1,1.6863
79.1,0.078
80.1,0.0802
81.1,1.5092
82.1,1.5902
83.1,1.9206
84.1,0.9443
85.1,0.1769
86.1,0.4163
87.1,0.371
88.1,0.4201
89.1,0.2462
90.1,0.613
91.1,0.7975
92.1,1.7745
93.1,1.3512
94.1,0.1742
95.1,0.5867
96.1,1.8207
97.1,1.2657
98.1,1.8653
99.1,0.6892
100.1,1.303
101.1,0.4093
102.1,1.3741
103.1,1.8293
104.1,0.353
105.1,1.9245
106.1,1.973
107.1,0.7187
108.1,1.3207
109.1,0.8364
110.1,0.5984
111.1,0.5533
112.1,0.4884
113.1,0.943
114.1,1.5315
115.1,1.998
116.1,1.6638
117.1,0.8565
118.1,0.6047
119.1,0.7394
