Time,Entropy
0.04,1.6226
1.04,1.098
2.04,1.0872
3.04,0.6846
4.04,1.9488
5.04,0.8228
6.04,1.9089
7.04,1.6226
8.04,1.9377
9.04,1.9599
10.04,0.252
11.04,1.9715
12.04,1.2112
13.04,1.3609
14.04,0.9944
15.04,1.1793
16.04,1.3108
17.04,1.0107
18.04,0.1864
19.04,1.4204
20.04,1.2449
21.04,0.5939
22.04,1.0209
23.04,0.8528
24.04,1.1315
25.04,1.3322
26.04,0.9386
27.04,1.1707
28.04,0.4437
29.04,1.7707
30.04,1.2583
31.04,1.9545
32.04,1.9051
33.04,0.3501
34.04,1.9714
35.04,0.6582
36.04,0.0839
37.04,1.4027
38.04,0.6885
39.04,0.0274
40.04,0.8917
41.04,1.5318
42.04,1.3376
43.04,1.1957
44.04,1.6249
45.04,1.8253
46.04,1.37
47.04,0.5264
48.04,1.0831
49.04,0.5295
50.04,0.9572
51.04,0.8762
52.04,1.7893
53.04,0.4206
54.04,0.1002
55.04,1.7475
56.04,0.3086
57.04,1.2094
58.04,1.4443
59.04,0.364
60.04,1.6969
