
Level: target_lvl3
Time,Entropy
0.58,0.8794
1.58,0.7247
2.58,1.7508
3.58,0.61
4.58,0.4715
5.58,1.161
6.58,0.7962
7.58,0.5764
8.58,1.5777
9.58,1.5866
10.58,0.8018
11.58,1.345
12.58,0.5558
13.58,0.7454
14.58,1.7681
15.58,1.0418
16.58,1.1779
17.58,0.898
18.58,0.0365
19.58,0.0295
20.58,1.8645
21.58,0.8115
22.58,0.6932
23.58,1.3629
24.58,0.4735
25.58,1.8659
26.58,0.2741
27.58,1.1153
28.58,0.8577
29.58,0.5714
30.58,0.1754
31.58,0.247
32.58,1.6575
33.58,1.7378
34.58,0.826
35.58,1.581
36.58,0.1494
37.58,0.6344
38.58,1.9692
39.58,0.6768
40.58,0.3453
41.58,0.538
42.58,1.5657
43.58,0.9341
44.58,0.9305
45.58,0.9597
46.58,0.8196
47.58,1.2988
48.58,1.1021
49.58,1.1307
50.58,1.45
51.58,0.0618
52.58,0.1472
53.58,1.8702
54.58,0.887
55.58,0.7703
56.58,0.1732
57.58,1.1721
58.58,0.1079
59.58,0.2936
60.58,1.629
61.58,1.8642
62.58,1.6589
63.58,0.2507
64.58,1.6669
65.58,0.0859
66.58,1.2666
67.58,0.6192
68.58,1.7244
69.58,0.5532
70.58,0.1049
71.58,1.2355
72.58,1.9543
73.58,1.4495
74.58,1.7345
75.58,0.6707
76.58,0.9046
77.58,0.0254
78.58,0.5431
79.58,0.1526
80.58,0.2173
81.58,0.3612
82.58,1.8061
83.58,1.7057
84.58,1.3522
85.58,0.5682
86.58,0.9348
87.58,0.0169
88.58,0.7651
89.58,1.7393
90.58,1.0061
91.58,1.4876
92.58,1.267
93.58,1.6287
94.58,1.7252
95.58,1.1855
96.58,0.0282
97.58,1.9068
98.58,0.2544
99.58,1.3291
100.58,0.9789
101.58,1.8302
102.58,1.766
103.58,0.5155
104.58,0.2205
105.58,1.9608
106.58,0.7209
107.58,1.5038
108.58,1.2999
109.58,0.1645
110.58,1.7275
111.58,1.496
112.58,0.4085
113.58,1.8902
114.58,0.6166
115.58,1.1531
116.58,0.4249
117.58,0.7061
118.58,1.1727
119.58,1.8825
