Time,Entropy
0.48,0.6184
1.48,0.0853
2.48,0.5301
3.48,1.8922
4.48,1.8947
5.48,0.4865
6.48,0.0745
7.48,1.4471
8.48,1.1968
9.48,1.6453
10.48,0.4576
11.48,0.4538
12.48,1.483
13.48,1.1195
14.48,1.9626
15.48,0.8006
16.48,1.6671
17.48,0.1582
18.48,0.6113
19.48,0.3575
20.48,0.4925
21.48,1.8679
22.48,0.9609
23.48,1.2383
24.48,1.8344
25.48,1.2804
26.48,0.3874
27.48,1.7321
28.48,0.7171
29.48,0.1979
30.48,0.5057
31.48,1.9751
32.48,1.078
33.48,1.7262
34.48,1.4946
35.48,0.223
36.48,1.518
37.48,0.9578
38.48,0.4739
39.48,0.0144
40.48,1.8102
41.48,1.9991
42.48,1.0039
43.48,1.9775
44.48,1.3638
45.48,0.6325
46.48,1.5879
47.48,0.3911
48.48,1.5087
49.48,0.3415
50.48,0.8879
51.48,1.4355
52.48,0.9958
53.48,0.4808
54.48,1.5988
55.48,1.4044
56.48,1.41
57.48,1.3914
58.48,0.855
59.48,1.5261
