Time,Entropy
0.87,0.7428
1.87,1.4084
2.87,0.6525
3.87,1.9501
4.87,0.785
5.87,1.3369
6.87,1.7968
7.87,0.3841
8.87,0.0201
9.87,0.2316
10.87,0.3829
11.87,0.8597
12.87,1.9136
13.87,1.1811
14.87,1.8787
15.87,1.5015
16.87,1.4441
17.87,1.898
18.87,1.085
19.87,1.7953
20.87,0.5569
21.87,1.653
22.87,1.6554
23.87,0.5463
24.87,0.1729
25.87,0.679
26.87,1.2584
27.87,0.5566
28.87,0.0415
29.87,1.0809
30.87,1.6913
31.87,0.1886
32.87,1.846
33.87,0.0789
34.87,1.6237
35.87,1.4527
36.87,1.68
37.87,0.4868
38.87,0.526
39.87,0.0238
40.87,1.3525
41.87,0.6963
42.87,0.8504
43.87,1.1566
44.87,0.922
45.87,1.7645
46.87,0.3057
47.87,0.259
48.87,1.5318
49.87,1.6046
50.87,0.6568
51.87,1.7957
52.87,1.1838
53.87,0.8921
54.87,0.941
55.87,0.6665
56.87,1.8598
57.87,1.5445
58.87,0.4123
59.87,1.7579
