
Level: target_lvl2
Time,Entropy
0.69,0.6887
1.69,1.8093
2.69,1.2976
3.69,1.5084
4.69,0.6142
5.69,1.1805
6.69,1.8662
7.69,0.177
8.69,0.4985
9.69,1.4406
10.69,0.1166
11.69,0.1089
12.69,1.9186
13.69,0.2825
14.69,0.5304
15.69,0.8515
16.69,1.6824
17.69,0.5612
18.69,0.7216
19.69,0.8532
20.69,1.3282
21.69,1.3314
22.69,0.6735
23.69,1.7202
24.69,0.2171
25.69,0.084
26.69,1.1138
27.69,1.0767
28.69,1.1938
29.69,0.0957
30.69,1.1974
31.69,0.0886
32.69,1.3465
33.69,0.2616
34.69,1.4163
35.69,1.5058
36.69,1.881
37.69,1.408
38.69,0.1168
39.69,1.9697
40.69,1.0011
41.69,0.7702
42.69,0.1094
43.69,0.9786
44.69,0.9631
45.69,0.4504
46.69,1.7761
47.69,1.6979
48.69,0.466
49.69,1.6582
50.69,1.6703
51.69,1.4993
52.69,0.2649
53.69,0.2611
54.69,1.716
55.69,0.4007
56.69,1.9294
57.69,1.0665
58.69,1.6601
59.69,0.729
60.69,0.1094
61.69,0.0345
62.69,1.7906
63.69,1.0329
64.69,1.8511
65.69,1.6765
66.69,0.7586
67.69,1.844
68.69,0.2743
69.69,0.0459
70.69,1.8748
71.69,0.2346
72.69,0.3844
73.69,0.0687
74.69,0.0122
75.69,0.4977
76.69,1.2525
77.69,0.5727
78.69,1.0469
79.69,1.8056
80.69,1.9251
81.69,0.1717
82.69,1.248
83.69,0.2524
84.69,0.3182
85.69,0.3544
86.69,0.4945
87.69,0.4911
88.69,0.2978
89.69,0.2769
90.69,0.3332
91.69,0.5449
92.69,0.0039
93.69,0.1107
94.69,1.3818
95.69,0.2206
96.69,1.0513
97.69,1.5061
98.69,0.8196
99.69,0.9644
100.69,0.2381
101.69,0.8403
102.69,0.7099
103.69,0.5715
104.69,1.6496
105.69,1.1664
106.69,0.9331
107.69,1.4643
108.69,0.5792
109.69,1.7043
110.69,1.4248
111.69,1.1456
112.69,1.3026
113.69,1.1411
114.69,1.8141
115.69,0.6659
116.69,0.9719
117.69,0.5067
118.69,0.8448
119.69,1.3381
