
Level: target_lvl2
Time,Entropy
0.88,0.9758
1.88,1.3188
2.88,0.009
3.88,1.6399
4.88,1.5351
5.88,1.0523
6.88,1.1418
7.88,0.6071
8.88,1.2428
9.88,0.2249
10.88,0.3279
11.88,1.3374
12.88,1.9687
13.88,1.7184
14.88,0.031
15.88,1.7854
16.88,0.086
17.88,0.2362
18.88,0.8424
19.88,1.9985
20.88,0.6482
21.88,0.1573
22.88,0.2331
23.88,0.6115
24.88,1.5635
25.88,0.3888
26.88,1.2848
27.88,0.9226
28.88,1.8733
29.88,1.842
30.88,0.9247
31.88,0.7976
32.88,1.4476
33.88,0.9919
34.88,1.9108
35.88,1.0583
36.88,0.515
37.88,1.8253
38.88,0.4219
39.88,1.4604
40.88,1.9688
41.88,0.3829
42.88,1.065
43.88,1.222
44.88,0.8401
45.88,0.1897
46.88,1.8594
47.88,0.2021
48.88,1.1071
49.88,0.8404
50.88,1.0225
51.88,0.0995
52.88,0.1042
53.88,0.8762
54.88,0.5798
55.88,1.1636
56.88,1.2834
57.88,0.741
58.88,0.6605
59.88,0.0746
60.88,0.8067
61.88,0.7876
62.88,1.9807
63.88,0.5763
64.88,0.5749
65.88,1.0754
66.88,1.8895
67.88,1.8024
68.88,0.0282
69.88,0.9038
70.88,1.3642
71.88,0.1899
72.88,1.8109
73.88,1.1793
74.88,1.3697
75.88,1.6717
76.88,0.7725
77.88,0.9299
78.88,1.5573
79.88,0.9425
80.88,0.7667
81.88,1.8082
82.88,0.4484
83.88,1.2265
84.88,1.2743
85.88,0.8001
86.88,1.9039
87.88,0.8848
88.88,0.9574
89.88,1.7193
90.88,0.9901
91.88,0.9156
92.88,1.3089
93.88,0.6505
94.88,0.6984
95.88,1.235
96.88,1.1225
97.88,0.8036
98.88,0.5709
99.88,0.1726
100.88,0.2746
101.88,1.5959
102.88,0.638
103.88,0.6224
104.88,0.4874
105.88,0.2375
106.88,0.6381
107.88,1.937
108.88,0.2186
109.88,0.4898
110.88,0.6198
111.88,0.6984
112.88,0.0937
113.88,1.9103
114.88,1.4695
115.88,0.8943
116.88,0.3919
117.88,1.0308
118.88,1.3158
119.88,0.9895

Level: target_lvl3
Time,Entropy
0.95,1.8043
1.95,1.7946
2.95,0.5814
3.95,1.7236
4.95,0.0683
5.95,0.8498
6.95,0.605
7.95,1.8905
8.95,1.1706
9.95,0.5248
10.95,1.5109
11.95,1.577
12.95,1.4692
13.95,0.1837
14.95,0.0232
15.95,1.2863
16.95,0.2898
17.95,1.8432
18.95,1.6117
19.95,1.2019
20.95,0.2951
21.95,1.8421
22.95,0.8051
23.95,1.3951
24.95,1.0231
25.95,1.5325
26.95,0.0653
27.95,1.0505
28.95,1.0571
29.95,0.6664
30.95,1.5979
31.95,1.9921
32.95,0.7471
33.95,1.2518
34.95,0.3482
35.95,0.3367
36.95,1.7627
37.95,1.1794
38.95,0.2475
39.95,1.7161
40.95,1.6904
41.95,0.9852
42.95,1.2365
43.95,0.9054
44.95,0.5201
45.95,1.3531
46.95,1.9727
47.95,0.494
48.95,1.9248
49.95,0.0609
50.95,1.5987
51.95,0.6278
52.95,1.7991
53.95,0.7461
54.95,0.7837
55.95,1.3313
56.95,0.6352
57.95,0.9448
58.95,0.9814
59.95,1.3232
60.95,0.0236
61.95,1.9674
62.95,1.2181
63.95,1.3883
64.95,1.7357
65.95,1.8261
66.95,0.5487
67.95,1.118
68.95,1.6858
69.95,1.6012
70.95,1.6784
71.95,1.164
72.95,0.4554
73.95,0.5758
74.95,1.0831
75.95,0.908
76.95,1.3597
77.95,0.8288
78.95,1.8368
79.95,1.2705
80.95,0.7865
81.95,1.7565
82.95,1.8601
83.95,1.0961
84.95,1.8381
85.95,0.1078
86.95,1.5408
87.95,0.3733
88.95,0.1804
89.95,0.3644
90.95,1.2694
91.95,0.8821
92.95,0.7045
93.95,1.9428
94.95,0.152
95.95,0.0441
96.95,0.0571
97.95,0.8079
98.95,1.3507
99.95,0.5254
100.95,1.3112
101.95,0.3288
102.95,1.7757
103.95,1.5251
104.95,1.9211
105.95,1.3385
106.95,0.506
107.95,1.5377
108.95,1.1201
109.95,1.9825
110.95,0.1537
111.95,1.7234
112.95,1.8065
113.95,0.2947
114.95,0.4064
115.95,1.8757
116.95,0.6049
117.95,0.3015
118.95,0.5993
119.95,0.868
