
Level: target_lvl2
Time,Entropy
0.29,1.5135
1.29,0.4888
2.29,1.8931
3.29,1.255
4.29,0.0278
5.29,0.7716
6.29,0.9609
7.29,1.3822
8.29,1.3614
9.29,0.3527
10.29,0.5343
11.29,0.3528
12.29,0.4641
13.29,1.9962
14.29,0.1909
15.29,0.7813
16.29,1.5715
17.29,0.9181
18.29,0.6165
19.29,1.5261
20.29,1.1518
21.29,0.4068
22.29,1.1768
23.29,1.2827
24.29,0.8532
25.29,1.3698
26.29,0.852
27.29,0.6685
28.29,0.2663
29.29,1.8122
30.29,1.1671
31.29,0.3132
32.29,0.8155
33.29,1.3556
34.29,1.4536
35.29,1.6635
36.29,1.3882
37.29,0.7128
38.29,0.9631
39.29,1.868
40.29,0.6184
41.29,1.4485
42.29,0.2551
43.29,1.1921
44.29,1.6324
45.29,1.9458
46.29,1.4459
47.29,1.2704
48.29,0.1824
49.29,1.4208
50.29,1.1811
51.29,0.7918
52.29,1.9908
53.29,1.4085
54.29,0.467
55.29,1.3082
56.29,0.2329
57.29,0.899
58.29,0.1973
59.29,0.4809
60.29,0.3113
61.29,0.8018
62.29,0.1381
63.29,0.3775
64.29,0.4144
65.29,1.1185
66.29,1.9047
67.29,0.6212
68.29,1.9784
69.29,1.1672
70.29,0.1242
71.29,0.9621
72.29,0.4995
73.29,1.6078
74.29,0.1038
75.29,0.2584
76.29,0.9238
77.29,1.6701
78.29,0.5536
79.29,0.264
80.29,0.3292
81.29,0.0286
82.29,1.0474
83.29,1.1687
84.29,0.3507
85.29,1.232
86.29,0.8038
87.29,0.5058
88.29,1.6171
89.29,1.4465
90.29,0.9452
91.29,1.7264
92.29,1.3164
93.29,0.7738
94.29,0.6126
95.29,1.0048
96.29,1.1456
97.29,0.0064
98.29,0.0424
99.29,0.7305
100.29,1.3456
101.29,1.9917
102.29,0.0441
103.29,1.5795
104.29,0.942
105.29,0.0315
106.29,0.2446
107.29,1.9121
108.29,0.0655
109.29,0.2872
110.29,0.9648
111.29,1.8446
112.29,1.8586
113.29,0.94
114.29,1.3635
115.29,0.4815
116.29,0.4458
117.29,0.0977
118.29,0.2105
119.29,1.6873
