
Level: target_lvl2
Time,Entropy
0.81,0.2245
1.81,1.0806
2.81,0.6059
3.81,1.455
4.81,0.7938
5.81,0.1301
6.81,0.5153
7.81,0.6593
8.81,0.6142
9.81,0.0329
10.81,1.7747
11.81,0.8275
12.81,0.0688
13.81,1.137
14.81,0.8563
15.81,0.4192
16.81,0.218
17.81,0.2433
18.81,1.0512
19.81,0.8779
20.81,1.7565
21.81,0.0505
22.81,0.2043
23.81,0.0246
24.81,0.5765
25.81,0.1828
26.81,0.3449
27.81,0.2336
28.81,0.1877
29.81,0.5403
30.81,0.7494
31.81,1.9615
32.81,0.3038
33.81,0.3259
34.81,1.0768
35.81,0.8272
36.81,0.2542
37.81,1.3371
38.81,1.5911
39.81,0.4972
40.81,1.6498
41.81,1.3497
42.81,0.6446
43.81,1.3074
44.81,1.9478
45.81,0.8262
46.81,0.7901
47.81,0.4274
48.81,0.4375
49.81,1.1855
50.81,1.8202
51.81,1.1546
52.81,1.6572
53.81,0.1464
54.81,1.2444
55.81,0.8805
56.81,1.0648
57.81,0.1441
58.81,0.4472
59.81,1.4724
60.81,1.9885
61.81,0.03
62.81,0.4045
63.81,0.7244
64.81,1.4373
65.81,1.3253
66.81,0.9245
67.81,0.9859
68.81,0.2388
69.81,1.156
70.81,0.6154
71.81,1.4612
72.81,0.9042
73.81,1.65
74.81,0.7508
75.81,0.4399
76.81,1.3362
77.81,0.9045
78.81,0.9732
79.81,0.3753
80.81,1.2713
81.81,0.4314
82.81,0.0709
83.81,1.5288
84.81,0.1237
85.81,1.136
86.81,1.5581
87.81,0.3362
88.81,0.9993
89.81,0.5456
90.81,1.8789
91.81,0.8127
92.81,1.283
93.81,0.4615
94.81,1.9532
95.81,1.1063
96.81,1.4842
97.81,0.1757
98.81,0.0056
99.81,1.7883
100.81,1.8312
101.81,0.9161
102.81,0.4203
103.81,1.7648
104.81,1.788
105.81,0.1719
106.81,1.3693
107.81,1.3111
108.81,0.0908
109.81,0.9972
110.81,0.8269
111.81,1.3887
112.81,0.8208
113.81,0.9511
114.81,1.2315
115.81,1.4671
116.81,1.5525
117.81,0.5338
118.81,0.904
119.81,0.5061
