
Level: target_lvl3
Time,Entropy
0.03,1.8988
1.03,0.6176
2.03,0.9535
3.03,1.7253
4.03,1.3018
5.03,1.0561
6.03,1.3889
7.03,1.6747
8.03,0.3399
9.03,0.681
10.03,1.6311
11.03,0.4151
12.03,0.1876
13.03,1.2783
14.03,0.6696
15.03,0.8212
16.03,0.7739
17.03,1.6885
18.03,1.3029
19.03,0.1591
20.03,0.1059
21.03,0.1136
22.03,0.8375
23.03,0.212
24.03,1.6417
25.03,1.5319
26.03,0.6
27.03,0.8638
28.03,1.7653
29.03,1.6606
30.03,0.9012
31.03,0.1126
32.03,1.6858
33.03,1.645
34.03,1.4819
35.03,1.5585
36.03,1.2432
37.03,0.4126
38.03,1.0455
39.03,1.6407
40.03,1.5056
41.03,1.6081
42.03,1.4357
43.03,0.689
44.03,0.9265
45.03,0.439
46.03,1.2495
47.03,0.4328
48.03,0.8773
49.03,1.9362
50.03,0.2559
51.03,0.3459
52.03,0.9789
53.03,1.3233
54.03,0.7452
55.03,0.0229
56.03,0.8438
57.03,1.3684
58.03,1.7145
59.03,1.608
60.03,1.4265
61.03,1.7234
62.03,1.4708
63.03,0.1006
64.03,1.939
65.03,0.7164
66.03,1.1692
67.03,1.0003
68.03,1.637
69.03,1.1137
70.03,1.9673
71.03,1.7137
72.03,0.3372
73.03,0.2785
74.03,0.7746
75.03,1.0688
76.03,0.2582
77.03,1.7394
78.03,0.6086
79.03,0.7682
80.03,0.6606
81.03,0.7394
82.03,1.6437
83.03,0.4862
84.03,1.8618
85.03,1.5755
86.03,1.4376
87.03,0.4319
88.03,0.9575
89.03,1.0309
90.03,1.9333
91.03,0.8855
92.03,0.8518
93.03,1.7172
94.03,0.6102
95.03,1.4018
96.03,1.2318
97.03,0.7317
98.03,0.178
99.03,1.3999
100.03,0.4867
101.03,0.81
102.03,1.0464
103.03,0.597
104.03,0.3665
105.03,0.3566
106.03,0.3192
107.03,1.9928
108.03,1.566
109.03,1.5266
110.03,0.2253
111.03,1.9632
112.03,1.8151
113.03,0.9512
114.03,1.5042
115.03,0.5105
116.03,0.9773
117.03,1.1852
118.03,1.3789
119.03,0.6347
120.03,0.415
