Time,Entropy
0.52,1.8784
1.52,1.7216
2.52,0.2602
3.52,1.3379
4.52,0.8342
5.52,0.4309
6.52,0.6343
7.52,1.4939
8.52,0.1383
9.52,0.8117
10.52,1.9572
11.52,1.76
12.52,0.6964
13.52,0.7891
14.52,1.197
15.52,0.8529
16.52,1.6615
17.52,0.0347
18.52,0.245
19.52,0.916
20.52,0.2178
21.52,1.6083
22.52,0.0283
23.52,1.1807
24.52,1.1989
25.52,0.3323
26.52,1.9507
27.52,1.1866
28.52,0.2323
29.52,1.7568
30.52,1.2741
31.52,0.2547
32.52,0.6654
33.52,1.6443
34.52,1.6718
35.52,0.8472
36.52,1.9132
37.52,0.546
38.52,1.1921
39.52,0.816
40.52,1.18
41.52,1.5152
42.52,0.8702
43.52,0.3636
44.52,0.7037
45.52,0.4939
46.52,1.9761
47.52,1.273
48.52,1.3027
49.52,0.9297
50.52,0.9543
51.52,0.1827
52.52,0.356
53.52,0.4908
54.52,0.9236
55.52,0.364
56.52,0.2557
57.52,0.1338
58.52,0.6949
59.52,1.497
