
Level: target_lvl2
Time,Entropy
0.77,1.3968
1.77,0.1232
2.77,1.5251
3.77,0.8457
4.77,0.1637
5.77,1.9867
6.77,1.9854
7.77,1.939
8.77,0.4971
9.77,0.777
10.77,1.92
11.77,1.928
12.77,0.5482
13.77,0.7715
14.77,1.2699
15.77,0.6653
16.77,0.0414
17.77,1.8896
18.77,1.1148
19.77,0.3312
20.77,1.8197
21.77,0.8961
22.77,0.678
23.77,1.915
24.77,1.8838
25.77,1.5507
26.77,1.4686
27.77,1.4806
28.77,1.5038
29.77,0.446
30.77,1.2412
31.77,1.4674
32.77,1.8218
33.77,1.7695
34.77,1.8616
35.77,0.4336
36.77,0.0056
37.77,1.4874
38.77,0.0147
39.77,1.5368
40.77,1.1107
41.77,0.104
42.77,0.5459
43.77,1.6104
44.77,0.0114
45.77,1.4686
46.77,0.9733
47.77,1.5522
48.77,1.9893
49.77,0.8985
50.77,0.5699
51.77,0.0078
52.77,0.1294
53.77,1.2775
54.77,0.5039
55.77,1.1002
56.77,0.8935
57.77,1.1388
58.77,0.4585
59.77,1.5109
60.77,1.0867
61.77,0.2877
62.77,1.7059
63.77,1.8172
64.77,0.2197
65.77,0.3267
66.77,0.0649
67.77,0.4959
68.77,0.9207
69.77,1.5844
70.77,1.7162
71.77,1.4015
72.77,0.8035
73.77,1.7226
74.77,1.6661
75.77,1.4104
76.77,0.2431
77.77,0.1813
78.77,1.1717
79.77,1.0919
80.77,0.2928
81.77,0.7524
82.77,0.966
83.77,0.6961
84.77,1.9742
85.77,1.8955
86.77,1.3142
87.77,1.5488
88.77,0.4793
89.77,1.3218
90.77,0.2904
91.77,1.44
92.77,1.3089
93.77,1.9081
94.77,1.0992
95.77,1.5158
96.77,1.4407
97.77,0.0943
98.77,1.7267
99.77,1.1509
100.77,0.1095
101.77,0.1587
102.77,0.5682
103.77,1.354
104.77,1.5342
105.77,0.229
106.77,1.2505
107.77,1.9717
108.77,1.4054
109.77,1.784
110.77,1.5934
111.77,0.6555
112.77,1.8251
113.77,0.76
114.77,1.0655
115.77,0.7018
116.77,1.3301
117.77,1.111
118.77,1.9543
119.77,0.1352
