
Level: target_lvl2
Time,Entropy
0.68,1.5041
1.68,0.3479
2.68,1.8142
3.68,0.5593
4.68,0.5111
5.68,1.5233
6.68,0.531
7.68,1.815
8.68,1.155
9.68,1.4401
10.68,0.3334
11.68,1.2402
12.68,1.9921
13.68,1.5831
14.68,1.8513
15.68,0.8562
16.68,1.7569
17.68,1.8489
18.68,0.0397
19.68,0.4218
20.68,1.7973
21.68,0.4151
22.68,0.1592
23.68,1.2152
24.68,0.48
25.68,1.4839
26.68,1.6194
27.68,1.7789
28.68,0.0644
29.68,1.543
30.68,0.5684
31.68,1.4213
32.68,1.0453
33.68,1.4914
34.68,0.2297
35.68,1.7408
36.68,0.4027
37.68,1.0687
38.68,0.8675
39.68,0.7992
40.68,0.7161
41.68,0.0642
42.68,0.7033
43.68,0.7816
44.68,1.9341
45.68,1.2164
46.68,0.9745
47.68,0.3729
48.68,0.7647
49.68,0.4016
50.68,0.7984
51.68,0.376
52.68,1.2253
53.68,1.208
54.68,0.3474
55.68,1.5173
56.68,1.686
57.68,0.8566
58.68,0.4762
59.68,1.8898
60.68,1.9942
61.68,1.7727
62.68,0.9761
63.68,0.0815
64.68,0.2021
65.68,0.341
66.68,1.0982
67.68,1.5216
68.68,1.9793
69.68,0.6549
70.68,1.7048
71.68,1.8326
72.68,0.5293
73.68,0.3532
74.68,1.9877
75.68,1.5304
76.68,1.8694
77.68,0.9975
78.68,1.6322
79.68,0.6696
80.68,0.8622
81.68,1.8445
82.68,0.2103
83.68,1.1385
84.68,1.616
85.68,0.7705
86.68,1.7151
87.68,0.6224
88.68,1.0778
89.68,1.0641
90.68,1.8675
91.68,1.0964
92.68,0.5975
93.68,0.6785
94.68,1.1516
95.68,0.8521
96.68,0.3867
97.68,0.5991
98.68,1.655
99.68,0.2121
100.68,0.1426
101.68,0.8627
102.68,0.5122
103.68,0.9677
104.68,1.4589
105.68,1.7527
106.68,0.0598
107.68,1.2284
108.68,0.0892
109.68,0.1568
110.68,1.4095
111.68,0.6701
112.68,1.3771
113.68,0.1346
114.68,1.1327
115.68,0.5904
116.68,1.2874
117.68,1.0856
118.68,0.8919
119.68,0.1584
