Time,Entropy
0.66,1.8929
1.66,0.4866
2.66,0.9174
3.66,1.0503
4.66,0.7097
5.66,0.3373
6.66,1.6053
7.66,1.6089
8.66,0.4734
9.66,1.2863
10.66,1.7919
11.66,0.3916
12.66,1.3167
13.66,0.4476
14.66,0.9566
15.66,0.5407
16.66,1.9791
17.66,1.6413
18.66,0.5544
19.66,1.3724
20.66,0.1081
21.66,0.131
22.66,1.201
23.66,1.1062
24.66,0.2252
25.66,0.8832
26.66,0.1532
27.66,1.9055
28.66,0.2708
29.66,0.832
30.66,0.2646
31.66,1.0626
32.66,1.7868
33.66,1.7248
34.66,1.7735
35.66,0.3036
36.66,0.3289
37.66,0.8827
38.66,0.1572
39.66,0.8214
40.66,1.1065
41.66,0.4966
42.66,0.513
43.66,0.1229
44.66,1.2818
45.66,1.8515
46.66,0.4562
47.66,0.6319
48.66,0.6669
49.66,0.3722
50.66,0.0219
51.66,1.5286
52.66,0.5894
53.66,1.331
54.66,1.5004
55.66,0.8098
56.66,0.654
57.66,0.2255
58.66,1.0756
59.66,0.1661
