
Level: target_lvl3
Time,Entropy
0.53,1.9333
1.53,1.3175
2.53,1.4857
3.53,0.4166
4.53,1.4147
5.53,0.8014
6.53,1.6856
7.53,0.4117
8.53,1.6712
9.53,1.2465
10.53,0.3461
11.53,0.9462
12.53,0.6611
13.53,1.061
14.53,0.0374
15.53,1.8001
16.53,1.7353
17.53,0.3965
18.53,0.7309
19.53,0.1332
20.53,0.7068
21.53,1.3009
22.53,1.2514
23.53,0.5268
24.53,1.3145
25.53,0.7982
26.53,1.923
27.53,1.5042
28.53,1.9217
29.53,0.0302
30.53,0.277
31.53,0.4489
32.53,1.2206
33.53,0.7242
34.53,0.4271
35.53,0.5139
36.53,1.0311
37.53,1.9958
38.53,0.0858
39.53,0.4028
40.53,0.6443
41.53,0.5986
42.53,0.8433
43.53,1.4707
44.53,1.712
45.53,1.4769
46.53,1.1178
47.53,1.2019
48.53,1.5445
49.53,1.8975
50.53,0.1764
51.53,1.4684
52.53,1.2716
53.53,0.4602
54.53,1.9924
55.53,0.5446
56.53,0.4482
57.53,1.8341
58.53,0.8916
59.53,1.0021
60.53,1.1312
61.53,1.4787
62.53,0.9374
63.53,0.9755
64.53,1.4389
65.53,1.5948
66.53,0.7997
67.53,0.0529
68.53,0.6905
69.53,0.4643
70.53,1.583
71.53,1.6256
72.53,1.2243
73.53,0.0398
74.53,1.2782
75.53,1.8133
76.53,0.2992
77.53,0.8715
78.53,1.0722
79.53,0.8078
80.53,0.0314
81.53,0.1216
82.53,0.5194
83.53,1.1329
84.53,0.7547
85.53,0.3948
86.53,0.4646
87.53,1.6678
88.53,1.6897
89.53,0.4446
90.53,0.7561
91.53,0.6952
92.53,0.9586
93.53,0.4829
94.53,1.2054
95.53,0.4138
96.53,1.8087
97.53,1.7706
98.53,1.208
99.53,1.9224
100.53,0.4486
101.53,0.1348
102.53,1.2033
103.53,0.5876
104.53,1.2597
105.53,1.8872
106.53,1.1714
107.53,0.4764
108.53,0.7131
109.53,0.9558
110.53,0.3931
111.53,1.435
112.53,0.923
113.53,1.2076
114.53,0.5617
115.53,1.5313
116.53,0.8902
117.53,0.8067
118.53,0.1261
119.53,0.9397
