
Level: target_lvl2
Time,Entropy
0.27,0.5184
1.27,0.0718
2.27,1.929
3.27,1.7521
4.27,0.1257
5.27,1.2546
6.27,1.1477
7.27,1.9416
8.27,1.4588
9.27,1.2203
10.27,0.5452
11.27,0.3507
12.27,0.9689
13.27,0.7777
14.27,0.1391
15.27,0.9533
16.27,1.9042
17.27,1.6781
18.27,0.2928
19.27,0.2769
20.27,0.389
21.27,0.8482
22.27,1.5967
23.27,0.8021
24.27,0.6176
25.27,0.2881
26.27,0.9871
27.27,1.1318
28.27,0.4957
29.27,1.5522
30.27,1.5337
31.27,1.1387
32.27,0.8991
33.27,0.8145
34.27,1.7855
35.27,1.1854
36.27,1.9949
37.27,1.6856
38.27,0.9442
39.27,1.8518
40.27,0.7511
41.27,1.9664
42.27,1.344
43.27,0.5988
44.27,1.2004
45.27,0.2459
46.27,0.2427
47.27,0.7469
48.27,1.4444
49.27,1.559
50.27,0.453
51.27,0.5413
52.27,0.8666
53.27,1.1833
54.27,0.5407
55.27,1.5937
56.27,0.9688
57.27,0.4203
58.27,1.9018
59.27,0.1585
60.27,0.6819
61.27,1.871
62.27,0.8458
63.27,1.5408
64.27,1.0193
65.27,1.7717
66.27,0.8689
67.27,1.8034
68.27,1.5887
69.27,0.1983
70.27,1.0354
71.27,1.4923
72.27,1.0449
73.27,0.5455
74.27,0.0538
75.27,1.4664
76.27,0.8389
77.27,1.4159
78.27,0.8561
79.27,1.7604
80.27,0.9484
81.27,1.8175
82.27,1.8224
83.27,0.2294
84.27,0.3395
85.27,1.7614
86.27,1.1932
87.27,1.5253
88.27,1.926
89.27,0.2911
90.27,1.7574
91.27,0.5958
92.27,1.6349
93.27,0.5941
94.27,1.1096
95.27,0.0252
96.27,1.7132
97.27,0.213
98.27,0.5059
99.27,0.6519
100.27,0.4582
101.27,1.986
102.27,0.3403
103.27,0.0742
104.27,0.239
105.27,1.446
106.27,0.2519
107.27,1.603
108.27,1.6271
109.27,1.0588
110.27,0.6866
111.27,0.0118
112.27,1.8939
113.27,0.7742
114.27,0.3805
115.27,0.5991
116.27,1.7396
117.27,1.4179
118.27,1.2088
119.27,1.4135
