Time,Entropy
0.72,1.3579
1.72,0.4888
2.72,1.6354
3.72,1.9597
4.72,0.9957
5.72,1.2158
6.72,0.8971
7.72,0.3449
8.72,1.5584
9.72,1.0083
10.72,0.1409
11.72,1.5412
12.72,0.6131
13.72,1.5603
14.72,0.9379
15.72,1.7568
16.72,0.3508
17.72,0.6565
18.72,1.0395
19.72,0.7357
20.72,1.9535
21.72,0.1108
22.72,1.1254
23.72,1.4973
24.72,1.9679
25.72,0.7179
26.72,0.5941
27.72,1.9091
28.72,0.9161
29.72,1.4422
30.72,0.1477
31.72,1.7173
32.72,1.4675
33.72,1.7625
34.72,0.5482
35.72,0.9581
36.72,0.9161
37.72,0.1106
38.72,0.0339
39.72,0.8228
40.72,0.6456
41.72,1.9197
42.72,1.7454
43.72,1.4167
44.72,1.3078
45.72,1.3702
46.72,0.5051
47.72,1.2583
48.72,0.9398
49.72,0.4478
50.72,1.8233
51.72,1.5942
52.72,0.0486
53.72,0.7972
54.72,1.64
55.72,0.2988
56.72,1.1066
57.72,0.1855
58.72,1.3141
59.72,1.2841
