Time,Entropy
0.96,1.8349
1.96,0.489
2.96,1.0888
3.96,0.9429
4.96,1.9137
5.96,1.522
6.96,1.647
7.96,0.7171
8.96,1.3453
9.96,0.6114
10.96,0.4059
11.96,0.2018
12.96,1.674
13.96,1.4416
14.96,0.5378
15.96,0.5024
16.96,1.0489
17.96,0.1623
18.96,0.6056
19.96,1.9097
20.96,0.343
21.96,1.1375
22.96,0.5256
23.96,1.3031
24.96,1.4403
25.96,0.8922
26.96,0.4863
27.96,0.8013
28.96,0.8946
29.96,1.8295
30.96,1.9496
31.96,1.1562
32.96,0.5485
33.96,0.9951
34.96,1.2964
35.96,0.6591
36.96,0.7842
37.96,0.1662
38.96,1.6867
39.96,1.7301
40.96,0.9968
41.96,1.4972
42.96,0.7819
43.96,1.9609
44.96,0.3803
45.96,0.3497
46.96,1.1111
47.96,0.3355
48.96,1.5525
49.96,0.9777
50.96,0.1981
51.96,1.5578
52.96,1.641
53.96,1.1927
54.96,1.5662
55.96,0.1406
56.96,1.0162
57.96,0.4292
58.96,1.1574
59.96,0.2443
60.96,0.4326
61.96,0.6848
62.96,0.9636
63.96,1.9746
64.96,0.5662
65.96,1.1064
66.96,1.8242
67.96,1.2557
68.96,1.1693
69.96,0.9359
70.96,0.7467
71.96,0.9787
72.96,0.0136
73.96,0.583
74.96,1.9963
75.96,0.2425
76.96,0.1264
77.96,0.5201
78.96,1.6858
79.96,1.6401
80.96,1.0723
81.96,1.5216
82.96,0.3368
83.96,1.269
84.96,0.7924
85.96,1.1883
86.96,0.5089
87.96,0.0259
88.96,0.595
89.96,1.9171
90.96,0.774
91.96,0.3878
92.96,1.1794
93.96,0.7804
94.96,1.6584
95.96,0.184
96.96,1.9671
97.96,0.7679
98.96,0.5638
99.96,1.4213
100.96,1.0848
101.96,1.2144
102.96,0.524
103.96,1.6797
104.96,1.6185
105.96,1.1309
106.96,1.9702
107.96,0.5013
108.96,0.2095
109.96,1.9241
110.96,0.6596
111.96,1.2053
112.96,0.9345
113.96,0.8713
114.96,1.0875
115.96,0.111
116.96,0.2223
117.96,1.1165
118.96,1.675
119.96,1.6068
120.96,0.4526
121.96,0.2339
122.96,1.8309
123.96,1.3347
124.96,0.8508
125.96,1.6971
126.96,0.7823
127.96,1.3979
128.96,1.5604
129.96,0.9373
130.96,0.0992
131.96,0.4469
132.96,0.2993
133.96,0.2856
134.96,0.5071
135.96,0.9448
136.96,0.9797
137.96,0.2984
138.96,1.8546
139.96,1.2466
140.96,0.3923
141.96,1.829
142.96,1.0744
143.96,0.2726
144.96,0.746
145.96,1.1951
146.96,0.9549
147.96,0.7437
148.96,1.9612
149.96,1.4144
