Time,Entropy
0.47,0.8106
1.47,0.1543
2.47,0.5689
3.47,0.7993
4.47,0.8296
5.47,0.4852
6.47,0.9742
7.47,1.2609
8.47,1.2885
9.47,0.2484
10.47,0.1001
11.47,0.1525
12.47,1.9615
13.47,1.0522
14.47,0.8282
15.47,0.164
16.47,1.3642
17.47,0.2645
18.47,1.4066
19.47,0.6432
20.47,1.8848
21.47,1.3434
22.47,0.7131
23.47,0.5346
24.47,1.7514
25.47,1.4102
26.47,1.9739
27.47,0.9053
28.47,0.6034
29.47,0.4726
30.47,0.1761
31.47,0.0645
32.47,0.0558
33.47,1.567
34.47,1.2915
35.47,1.531
36.47,0.8127
37.47,1.6384
38.47,0.8203
39.47,0.9755
40.47,1.8523
41.47,0.3945
42.47,0.0901
43.47,1.6133
44.47,1.5539
45.47,1.5357
46.47,1.4921
47.47,1.9342
48.47,1.8023
49.47,1.9395
50.47,1.21
51.47,1.1069
52.47,0.2798
53.47,0.2429
54.47,0.9564
55.47,1.2723
56.47,0.5202
57.47,1.2428
58.47,1.8327
59.47,1.9554
