=== Segment 1 Start: 22:30:47 | End: 22:30:58 ===
Time (s),x,y
2.26,39,13
2.32,65,13
2.39,91,13
2.65,117,13
2.72,143,13
2.79,169,13
2.98,195,13
3.05,221,13
3.12,247,13
3.25,273,13
3.98,273,39
4.04,273,65
4.11,273,91
5.03,273,117
5.23,247,117
5.3,221,117
6.75,221,143
8.67,221,169
8.87,221,195
9.2,195,221
9.66,169,195
10.32,169,169
10.39,169,143
10.46,169,117
10.79,169,91
10.85,169,65

=== Segment 2 Start: 22:30:58 | End: 22:31:03 ===
Time (s),x,y
0.93,169,91
0.99,169,117
1.06,169,143
1.92,169,169
1.98,169,195
2.05,169,221
2.31,195,221
2.38,221,221
2.77,221,195
2.84,221,169
2.91,221,143
2.97,221,117
3.11,247,117
3.17,273,117
3.44,273,91
3.5,273,65
3.57,273,39
3.64,273,13
3.83,247,13
3.9,221,13
3.97,195,13
4.03,169,13
4.1,143,13
4.56,117,13

=== Segment 3 Start: 22:31:03 | End: 22:31:06 ===
Time (s),x,y
0.06,91,13
0.13,65,13
0.59,91,13
0.66,117,13
0.73,143,13
0.79,169,13
0.86,195,13
0.93,221,13
0.99,247,13
1.06,273,13
1.39,273,39
1.45,273,65
1.52,273,91
1.59,273,117
1.85,247,117
1.92,221,117
2.18,221,143
2.25,221,169
2.32,221,195
2.38,221,221
2.58,195,221
2.65,169,221
3.04,169,195
3.11,169,169
3.17,169,143
3.24,169,117
3.7,169,91

=== Segment 4 Start: 22:31:06 | End: 22:31:41 ===
Time (s),x,y
2.77,169,65
2.97,143,65
3.04,117,91
3.3,117,117
3.37,117,143
3.43,117,169
3.7,91,169
3.76,65,169
4.03,65,195
4.09,65,221
4.49,91,221
4.56,117,221
4.89,117,247
4.96,117,273
5.02,117,299
5.09,117,325
5.42,91,325
5.49,65,325
6.54,65,299
6.61,65,273
6.94,39,273
7.0,13,273
7.33,13,299
7.4,13,325
7.47,13,351
7.53,13,377
7.6,13,403
7.66,13,429
8.0,39,429
8.06,65,429
8.13,91,429
8.2,117,429
8.73,117,403
8.8,117,377
9.12,143,377
9.19,169,377
9.26,195,377
9.98,221,377
10.32,221,351
10.38,195,325
10.44,169,299
11.56,169,273
11.89,195,273
12.16,221,273
12.75,247,273
12.82,273,273
14.47,273,299
14.54,273,325
14.87,299,325
14.94,325,325
15.2,325,299
15.27,325,273
15.47,351,273
15.53,377,273
15.6,403,273
15.66,429,273
15.8,429,299
15.86,429,325
16.39,455,325
16.46,481,325
16.73,481,299
16.79,481,273
17.06,507,273
17.12,533,273
17.19,559,273
17.26,585,273
17.52,585,247
17.59,559,221
17.65,533,221
17.72,507,221
17.78,481,221
18.64,481,195
18.71,481,169
19.5,507,169
19.57,533,169
19.77,533,143
19.83,533,117
20.16,559,117
20.23,585,117
20.29,611,117
20.36,637,117
20.95,637,143
21.02,637,169
21.09,637,195
21.15,637,221
21.22,637,247
21.29,637,273
21.35,637,299
21.42,637,325
21.75,611,325
21.81,585,325
21.88,559,325
21.94,533,325
22.87,533,351
22.94,533,377
23.07,507,377
23.14,481,377
23.4,455,377
23.47,429,403
23.73,429,429
23.86,455,429
23.93,481,429
23.99,507,429
24.06,533,429
24.79,559,429
24.85,585,429
25.05,585,403
25.12,585,377
25.32,611,377
25.38,637,377
25.58,637,403
25.65,637,429
25.91,663,429
25.98,689,429
26.24,689,403
26.31,689,377
27.96,689,351
28.02,689,325
28.22,715,325
28.29,741,325
28.55,741,351
28.62,741,377
28.88,741,403
28.95,741,429
29.01,741,455
29.08,741,481
29.21,715,481
29.28,689,481
29.35,663,481
29.41,637,481
29.48,611,481
29.54,585,481
29.61,559,481
29.68,533,481
29.74,507,481
29.81,481,481
29.88,455,481
29.94,429,481
30.01,403,481
30.07,377,481
30.14,351,481
30.21,325,455
30.27,325,429
30.8,351,429
30.87,377,429
31.2,377,403
31.26,377,377
31.33,377,351
31.39,377,325
31.79,377,351
31.86,377,377
32.06,351,377
32.12,325,377
32.19,299,377
32.25,273,377
32.52,273,403
32.58,273,429
32.78,247,429
32.85,221,429
33.51,221,455
33.58,221,481
33.91,195,481
33.97,169,481
34.04,143,481
34.11,117,481
34.17,91,481
34.24,65,481
34.3,39,481

=== Segment 5 Start: 22:31:41 | End: 22:31:49 ===
Time (s),x,y
0.06,13,481
0.79,39,481
0.99,65,481
1.06,91,481
1.12,117,481
1.19,143,481
1.26,169,481
1.32,195,481
1.39,221,481
1.79,221,455
1.85,221,429
2.05,247,429
2.12,273,429
2.38,273,403
2.44,273,377
2.78,299,377
2.84,325,377
2.91,351,377
2.97,377,377
3.7,377,403
3.77,377,429
4.24,351,429
4.3,325,429
4.5,325,455
4.57,325,481
4.83,351,481
4.9,377,481
4.96,403,481
5.03,429,481
5.1,455,481
5.16,481,481
5.23,507,481
5.29,533,481
5.36,559,481
5.43,585,481
5.49,611,481
5.56,637,481
5.62,663,481
5.69,689,481
5.76,715,481
5.82,741,481
6.02,741,455
6.09,741,429
6.15,741,403
6.22,741,377
6.62,741,351
7.14,741,325
7.61,715,325
7.67,689,325
7.94,689,351
8.0,689,377

=== Segment 6 Start: 22:31:49 | End: 22:32:17 ===
Time (s),x,y
3.5,689,403
3.57,689,429
3.77,663,429
3.83,637,429
4.16,637,403
4.23,637,377
4.89,611,377
5.22,585,377
6.75,585,403
6.81,585,429
7.08,559,429
7.14,533,429
7.21,507,429
7.27,481,429
7.34,455,429
7.4,429,429
7.8,429,403
7.87,429,377
8.13,455,377
8.2,481,377
8.27,507,377
8.73,533,351
8.79,559,325
8.86,585,325
8.93,611,325
8.99,637,325
9.26,637,299
9.33,637,273
9.39,637,247
9.46,637,221
9.52,637,195
9.59,637,169
9.66,637,143
9.73,637,117
10.25,611,117
10.32,585,117
10.39,559,117
10.45,533,117
10.65,533,143
10.72,533,169
10.98,507,169
11.05,481,169
11.25,481,195
11.31,481,221
11.51,507,221
11.57,533,221
11.64,559,221
11.71,585,221
13.89,585,247
13.95,585,273
14.08,559,273
14.15,533,273
14.22,507,273
14.28,481,273
14.61,481,299
15.08,481,325
15.34,455,325
15.4,429,325
15.67,429,299
15.74,429,273
16.0,403,273
16.07,377,273
16.13,351,273
16.2,325,299
16.26,299,325
16.59,273,325
16.86,273,299
16.93,273,273
17.25,247,273
17.32,221,273
17.39,195,273
17.45,169,273
17.59,169,299
17.65,169,325
17.85,195,325
17.92,221,325
18.18,221,351
18.25,221,377
18.45,195,377
18.51,169,377
18.58,143,377
18.97,117,377
19.04,91,377
19.31,117,403
19.57,117,429
19.84,91,429
20.23,65,429
20.3,39,429
20.36,13,429
20.63,13,403
20.69,13,377
20.76,13,351
20.82,13,325
20.89,13,299
20.96,13,273
21.02,13,247
21.35,13,273
21.42,13,299
21.49,13,325
21.82,13,299
22.15,13,273
22.22,13,247
22.81,13,273
22.88,13,299
22.94,13,325
23.01,13,351
23.34,13,325
23.73,13,299
24.79,13,273
24.86,13,247
26.12,13,273
26.51,39,273
26.58,65,273
26.84,65,299
26.91,65,325
27.17,91,325
27.24,117,325
27.51,117,299
27.57,117,273
27.64,117,247
28.17,117,221

=== Segment 7 Start: 22:32:17 | End: 22:32:23 ===
Time (s),x,y
0.66,117,247
0.73,117,273
0.79,117,299
0.86,117,325
1.06,91,325
