Time,Entropy
0.06,1.2291
1.06,1.1075
2.06,1.173
3.06,0.6969
4.06,0.6706
5.06,1.2653
6.06,0.6445
7.06,1.4012
8.06,0.839
9.06,1.2393
10.06,0.8555
11.06,0.1773
12.06,1.5735
13.06,0.2672
14.06,0.0318
15.06,0.0937
16.06,1.3773
17.06,0.8667
18.06,0.8485
19.06,1.0695
20.06,0.7099
21.06,0.705
22.06,0.6905
23.06,0.634
24.06,0.6669
25.06,1.1803
26.06,0.836
27.06,0.6873
28.06,0.5784
29.06,0.3933
30.06,1.8168
31.06,0.6908
32.06,1.0736
33.06,1.497
34.06,0.6672
35.06,1.2033
36.06,1.5386
37.06,0.0944
38.06,1.5785
39.06,0.9145
40.06,1.3531
41.06,1.5594
42.06,1.4891
43.06,0.8739
44.06,0.2928
45.06,1.9059
46.06,1.9998
47.06,1.2583
48.06,1.1986
49.06,1.2091
50.06,0.6827
51.06,1.886
52.06,0.7158
53.06,0.9589
54.06,1.3407
55.06,0.4731
56.06,1.0828
57.06,0.1359
58.06,0.3447
59.06,1.9572
60.06,0.6619
