
Level: target_lvl3
Time,Entropy
0.5,0.76
1.5,1.1929
2.5,0.4906
3.51,0.2579
4.5,0.6832
5.5,0.9506
6.51,0.3878
7.5,0.699
8.5,0.4858
9.5,0.0639
10.5,0.8724
11.5,0.2756
12.51,1.7167
13.5,1.2582
14.5,0.275
15.5,0.438
16.5,1.0408
17.5,0.4975
18.5,1.8753
19.5,1.054
20.5,1.4433
21.5,0.7425
22.5,1.0769
23.5,1.6143
24.5,1.6547
25.5,1.6893
26.5,1.9204
27.5,0.3463
28.5,1.5383
29.5,0.5578
30.5,0.7847
31.5,0.5683
32.5,0.1812
33.5,1.0075
34.5,1.8535
35.5,1.1793
36.5,0.2152
37.5,1.1967
38.5,1.5247
39.5,1.8201
40.5,1.8523
41.5,0.4244
42.5,0.225
43.5,1.4447
44.5,1.4819
45.5,0.942
46.5,1.3852
47.5,0.861
48.5,1.4024
49.5,0.6879
50.5,1.8295
51.51,1.7588
52.5,1.0753
53.5,0.805
54.5,1.9347
55.5,1.2329
56.5,0.7501
57.5,1.9611
58.5,0.4218
59.5,1.9854
60.5,0.709
61.5,1.9508
62.5,0.0124
63.5,0.5053
64.5,1.617
65.5,0.5026
66.5,1.9988
67.5,0.236
68.5,1.9102
69.5,0.7565
70.5,1.6981
71.5,1.0568
72.5,0.5568
73.5,0.2567
74.5,1.407
75.5,1.9436
76.5,1.0005
77.5,0.7137
78.5,0.4648
79.5,0.4536
80.5,0.7687
81.51,0.1754
82.5,1.8934
83.5,0.3314
84.5,1.9022
85.5,1.2418
86.5,0.2598
87.5,1.528
88.5,0.6421
89.5,1.6945
90.51,0.0788
91.5,1.9614
92.5,0.3629
93.5,0.5181
94.5,0.6215
95.5,0.2966
96.5,0.7956
97.51,1.3486
98.5,0.0302
99.5,0.2786
100.5,1.7694
101.5,1.182
102.5,0.1819
103.5,0.0623
104.5,0.4161
105.5,1.242
106.5,0.1796
107.5,0.3003
108.5,1.4904
109.5,1.6968
110.5,1.8952
111.5,1.8097
112.5,0.5867
113.51,0.6233
114.5,0.4309
115.5,1.1723
116.5,0.2604
117.5,0.3577
118.5,0.4024
119.5,0.4924
