Time,Entropy
0.96,1.9892
1.96,0.2715
2.96,0.8511
3.96,1.4355
4.96,0.0798
5.96,0.0791
6.96,1.0014
7.96,0.2019
8.96,1.2279
9.96,0.8502
10.96,0.4027
11.96,0.5947
12.96,0.7612
13.96,1.5997
14.96,1.4519
15.96,0.3825
16.96,1.9355
17.96,1.3794
18.96,0.0254
19.96,0.4561
20.96,0.2597
21.96,0.9578
22.96,1.781
23.96,0.3976
24.96,1.0992
25.96,0.9741
26.96,1.9771
27.96,0.0971
28.96,1.2651
29.96,1.4357
30.96,0.5892
31.96,0.2374
32.96,1.113
33.96,1.6007
34.96,0.1084
35.96,1.4852
36.96,1.0432
37.96,1.943
38.96,1.3317
39.96,1.6055
40.96,0.1771
41.96,1.8765
42.96,1.3332
43.96,0.0293
44.96,0.1794
45.96,0.7026
46.96,0.1622
47.96,0.3596
48.96,0.8317
49.96,0.6354
50.96,0.3721
51.96,1.9892
52.96,0.8219
53.96,1.7872
54.96,0.9233
55.96,1.0397
56.96,1.7593
57.96,1.0571
58.96,0.1663
59.96,0.4349
