Time,Entropy
0.9,0.0212
1.9,0.5865
2.9,1.0627
3.9,0.6945
4.9,1.1098
5.9,0.5343
6.9,0.5675
7.9,0.5332
8.9,1.1444
9.9,0.5085
10.9,1.7882
11.9,1.7814
12.9,1.4122
13.9,1.7398
14.9,0.088
15.9,1.9596
16.9,1.3796
17.9,1.3346
18.9,1.6617
19.9,1.288
20.9,1.3785
21.9,0.2031
22.9,0.8585
23.9,1.2771
24.9,0.8927
25.9,1.2978
26.9,0.6558
27.9,0.3175
28.9,0.9847
29.9,1.4533
30.9,1.6296
31.9,0.0454
32.9,0.0313
33.9,0.0869
34.9,0.2814
35.9,0.5775
36.9,0.9461
37.9,1.8227
38.9,0.2675
39.9,1.7234
40.9,1.3962
41.9,1.5913
42.9,0.8929
43.9,0.7127
44.9,0.3526
45.9,0.463
46.9,1.5519
47.9,0.9338
48.9,0.8861
49.9,1.518
50.9,1.4471
51.9,0.8654
52.9,0.4987
53.9,0.8733
54.9,0.3752
55.9,1.456
56.9,0.4549
57.9,0.3317
58.9,1.5467
59.9,1.7275
