Time,Entropy
0.61,0.3247
1.62,0.2582
2.62,0.3779
3.62,1.7304
4.61,1.2242
5.61,0.1823
6.61,0.1412
7.61,1.6428
8.61,1.3859
9.61,0.3036
10.61,0.0489
11.61,0.5087
12.61,0.5977
13.61,1.6465
14.61,1.6123
15.61,1.067
16.61,1.1949
17.61,0.2174
18.61,1.1258
19.61,0.4447
20.62,0.8055
21.61,1.4078
22.62,1.1386
23.61,1.9803
24.61,0.6108
25.62,1.9728
26.61,0.2003
27.61,0.3511
28.62,1.6744
29.61,1.9316
30.61,1.5886
31.61,1.176
32.62,0.0004
33.61,0.5986
34.61,1.7332
35.61,0.8861
36.61,0.1973
37.61,0.4485
38.62,1.606
39.61,1.7791
40.61,1.8846
41.61,1.3071
42.61,1.1559
43.62,0.5084
44.61,1.861
45.61,0.6408
46.61,0.0272
47.61,1.5816
48.61,0.4476
49.61,1.7038
50.61,1.9221
51.61,0.4239
52.61,1.7605
53.61,0.1571
54.61,1.2493
55.61,0.704
56.61,0.2949
57.61,1.4796
58.62,0.9215
59.61,1.4143
