Time,Entropy
0.21,1.87
1.21,0.8591
2.21,0.2859
3.21,0.7481
4.21,1.8485
5.21,1.6134
6.21,1.0449
7.21,0.1714
8.21,1.0726
9.21,1.3401
10.21,0.3102
11.21,1.7475
12.21,1.1132
13.21,1.6306
14.21,1.0369
15.21,1.3607
16.21,0.3738
17.21,0.552
18.21,1.9513
19.21,1.3599
20.21,1.2043
21.21,0.0267
22.21,1.4985
23.21,0.6344
24.21,1.7084
25.21,1.787
26.21,1.9736
27.21,0.0949
28.21,0.3742
29.21,0.6212
30.21,0.5128
31.21,1.8148
32.21,1.2978
33.21,0.082
34.21,0.3902
35.21,1.0409
36.21,1.8751
37.21,0.3726
38.21,1.3054
39.21,0.5697
40.21,1.3485
41.21,0.8929
42.21,1.8551
43.21,1.8924
44.21,0.0525
45.21,0.6018
46.21,1.0513
47.21,1.5458
48.21,1.0614
49.21,0.5006
50.21,1.3843
51.21,1.2234
52.21,1.4048
53.21,0.2198
54.21,1.8434
55.21,1.6323
56.21,0.9711
57.21,1.4777
58.21,1.1834
59.21,1.6411
60.21,1.6872
