
Level: target_lvl2
Time,Entropy
0.28,1.5852
1.28,1.4963
2.28,0.5559
3.28,1.3482
4.28,1.2723
5.28,0.0736
6.28,0.2584
7.28,1.8903
8.28,0.2586
9.28,1.0797
10.28,0.7557
11.28,0.5105
12.28,1.1513
13.28,0.1446
14.28,1.4071
15.28,1.4963
16.28,0.318
17.28,1.7125
18.28,1.2783
19.28,0.0824
20.28,1.4147
21.28,1.79
22.28,0.1222
23.28,0.5035
24.28,0.5697
25.28,1.6124
26.28,1.1287
27.28,0.5449
28.28,0.8106
29.28,1.9784
30.28,0.5822
31.28,0.8786
32.28,1.4174
33.28,1.0336
34.28,0.3702
35.28,1.8521
36.28,0.2288
37.28,0.3335
38.28,0.4366
39.28,0.3351
40.28,1.0939
41.28,1.4913
42.28,1.5645
43.28,1.3412
44.28,0.7078
45.28,1.6445
46.28,0.4116
47.28,0.759
48.28,1.7271
49.28,1.5107
50.28,0.6758
51.28,1.9506
52.28,0.7386
53.28,0.0302
54.28,0.4377
55.28,1.3254
56.28,0.5331
57.28,1.1603
58.28,1.4919
59.28,1.2359
60.28,0.8943
61.28,1.8179
62.28,0.0994
63.28,1.7092
64.28,0.0771
65.28,1.174
66.28,1.3181
67.28,0.3626
68.28,0.8138
69.28,1.3095
70.28,1.01
71.28,0.3087
72.28,0.9974
73.28,0.9903
74.28,0.9426
75.28,1.8044
76.28,1.8072
77.28,0.4863
78.28,0.2137
79.28,0.1579
80.28,0.925
81.28,1.2247
82.28,1.1424
83.28,1.4359
84.28,0.2623
85.28,1.472
86.28,0.4174
87.28,1.1858
88.28,0.9541
89.28,0.7622
90.28,1.4347
91.28,1.0079
92.28,1.898
93.28,0.9302
94.28,0.119
95.28,0.0144
96.28,1.9465
97.28,1.9118
98.28,1.5838
99.28,0.8687
100.28,0.3992
101.28,0.3904
102.28,0.3942
103.28,0.452
104.28,1.9373
105.28,1.5748
106.28,1.0408
107.28,1.6865
108.28,1.3043
109.28,1.2429
110.28,1.279
111.28,0.9505
112.28,0.5408
113.28,0.2084
114.28,0.2918
115.28,0.6409
116.28,0.8244
117.28,0.9518
118.28,0.6783
119.28,0.9646
